Id,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,Total Square Feet (ft),Total Lot Square Feet (ft),Total Cost Per Square Feet ($),Total Lot Cost Per Square Feet ($)
900,1236,0,0,None,3,1Fam,TA,No,465,0,BLQ,Unf,0,0,TA,447,Y,Feedr,Norm,SBrkr,0,TA,TA,HdBoard,Plywood,NO,TA,1,CBlock,1,Typ,288,1,TA,Unf,TA,Attchd,1961.0,1236,0,GasA,TA,1Story,1,TA,Lvl,Gtl,6993,Inside,65.0,Reg,0,20,RL,0.0,None,N,0,6,Sawyer,0,7,5,Y,0,N,CompShg,Gable,Normal,135000,WD,0,Pave,6,912,AllPub,0,1961,1994,2006,1701,6993,79.37,19.305019305019304
901,858,0,0,None,2,1Fam,TA,No,322,0,ALQ,Unf,0,0,TA,536,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,NO,NO,0,CBlock,1,Typ,684,1,TA,Unf,TA,Detchd,1979.0,858,0,GasA,TA,1Story,1,TA,Lvl,Gtl,7340,Inside,0,IR1,0,20,RL,0.0,None,N,0,6,NAmes,0,6,4,Y,0,N,CompShg,Gable,Normal,110000,WD,0,Pave,4,858,AllPub,0,1971,1971,2007,1180,7340,93.22,14.986376021798366
902,1306,0,0,None,2,1Fam,TA,Mn,860,0,BLQ,Unf,1,0,TA,132,Y,Norm,Norm,SBrkr,0,Gd,TA,MetalSd,MetalSd,NO,NO,0,CBlock,1,Typ,756,1,TA,Unf,TA,Detchd,1968.0,1306,0,GasA,TA,1Story,1,TA,Lvl,Gtl,8712,Inside,64.0,IR1,0,20,RL,0.0,None,N,0,5,NAmes,0,7,5,Y,0,N,CompShg,Hip,Normal,153000,WD,0,Pave,5,992,AllPub,0,1957,2000,2009,2166,8712,70.64,17.56198347107438
903,807,702,0,None,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,783,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NO,Gd,1,PConc,2,Typ,393,2,TA,Fin,TA,Attchd,2003.0,1509,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,7875,Inside,63.0,Reg,0,60,RL,0.0,None,N,0,7,Gilbert,75,5,7,Y,0,N,CompShg,Gable,Normal,180000,WD,0,Pave,8,783,AllPub,0,2003,2003,2006,1509,7875,119.28,22.857142857142858
904,1670,0,0,None,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1670,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NO,Gd,1,PConc,2,Typ,690,3,TA,RFn,TA,Attchd,2006.0,1670,0,GasA,Ex,1Story,1,Gd,HLS,Gtl,14859,CulDSac,50.0,IR1,0,20,RL,27.0,BrkFace,N,0,8,Gilbert,60,5,7,Y,0,N,CompShg,Hip,Partial,240000,New,0,Pave,7,1670,AllPub,144,2006,2006,2006,1670,14859,143.71,16.151827175449224
905,902,0,0,None,3,1Fam,TA,No,599,0,GLQ,Unf,0,0,TA,277,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,Wd Sdng,MnPrv,NO,0,CBlock,1,Typ,288,1,TA,Unf,TA,Attchd,1967.0,902,0,GasA,TA,1Story,1,TA,Lvl,Gtl,6173,Inside,0,IR1,0,20,RL,75.0,BrkFace,N,0,8,Sawyer,0,6,5,Y,0,N,CompShg,Gable,Normal,125500,WD,0,Pave,6,876,AllPub,0,1967,1967,2007,1501,6173,83.61,20.3304714077434
906,1063,0,0,None,3,1Fam,TA,No,354,290,Rec,LwQ,1,0,TA,412,Y,Norm,Norm,SBrkr,164,TA,TA,HdBoard,HdBoard,MnPrv,NO,0,CBlock,1,Typ,280,1,TA,RFn,TA,Attchd,1954.0,1063,0,GasA,TA,1Story,1,TA,Lvl,Gtl,9920,Inside,80.0,Reg,0,20,RL,110.0,Stone,N,0,2,NAmes,0,5,5,Y,0,N,CompShg,Gable,Normal,128000,WD,0,Pave,6,1056,AllPub,0,1954,1954,2010,1707,9920,74.99,12.903225806451612
907,1636,0,0,None,3,1Fam,TA,No,63,0,GLQ,Unf,1,0,Gd,1560,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NO,Gd,1,PConc,2,Typ,865,3,TA,RFn,TA,Attchd,2006.0,1636,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,13501,Corner,116.0,IR1,0,20,RL,208.0,Stone,N,0,6,Somerst,60,5,8,Y,0,N,CompShg,Gable,Normal,255000,WD,0,Pave,8,1623,AllPub,0,2006,2006,2007,1699,13501,150.09,18.887489815569218
908,1020,1037,0,None,3,1Fam,TA,No,223,0,Rec,Unf,0,0,Gd,794,Y,Norm,Norm,SBrkr,0,TA,Gd,BrkFace,BrkFace,NO,Gd,1,CBlock,1,Typ,180,1,TA,Fin,Fa,Attchd,1936.0,2057,1,GasA,Gd,1.5Fin,1,Gd,Lvl,Gtl,11500,Inside,86.0,IR1,0,50,RL,0.0,None,N,0,6,Crawfor,0,7,7,Y,0,N,CompShg,Gable,Normal,250000,WD,322,Pave,6,1017,AllPub,0,1936,1987,2006,2280,11500,109.65,21.73913043478261
909,902,0,0,None,2,1Fam,TA,Av,301,324,BLQ,ALQ,1,0,Gd,239,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,NO,0,CBlock,1,Typ,484,2,TA,Unf,TA,Attchd,1983.0,902,0,GasA,TA,1Story,1,TA,Low,Mod,8885,Inside,0,IR1,0,20,RL,0.0,None,N,0,6,Mitchel,0,5,5,Y,0,N,CompShg,Gable,Normal,131000,WD,0,Pave,5,864,AllPub,164,1983,1983,2006,1527,8885,85.79,14.743950478334272
910,742,742,0,None,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,742,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NO,Gd,1,PConc,2,Typ,390,2,TA,Fin,TA,Attchd,2005.0,1484,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,12589,Inside,149.0,IR2,0,60,RL,0.0,None,N,0,6,Gilbert,24,5,6,Y,0,N,CompShg,Gable,Normal,174000,WD,0,Pave,8,742,AllPub,36,2005,2005,2009,1484,12589,117.25,13.82159027722615
911,1105,1169,0,None,5,Duplex,TA,No,443,0,Rec,Unf,0,0,TA,662,Y,Feedr,Norm,FuseA,0,TA,TA,MetalSd,MetalSd,NO,NO,0,CBlock,2,Typ,480,2,TA,Unf,TA,Detchd,1960.0,2274,0,GasA,TA,2Story,2,TA,Lvl,Gtl,11600,Corner,80.0,Reg,0,90,RL,361.0,BrkFace,N,0,1,NAmes,0,5,5,Y,0,N,CompShg,Gable,Normal,154300,WD,0,Pave,12,1105,AllPub,0,1960,1960,2010,2717,11600,56.79,13.301724137931034
912,1268,0,0,None,3,1Fam,Gd,Av,196,0,ALQ,Unf,0,0,Gd,1072,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,Plywood,NO,NO,0,CBlock,1,Typ,252,1,TA,Unf,TA,Detchd,1978.0,1268,1,GasA,TA,1Story,1,Gd,Lvl,Mod,9286,CulDSac,0,IR1,0,20,RL,0.0,None,N,0,10,CollgCr,0,7,5,Y,0,N,CompShg,Gable,Normal,143500,WD,0,Pave,5,1268,AllPub,173,1977,1989,2009,1464,9286,98.02,15.453370665517983
913,1015,0,0,None,3,1Fam,TA,No,489,0,Rec,Unf,0,0,TA,279,N,Norm,Norm,SBrkr,112,TA,TA,MetalSd,MetalSd,MnPrv,NO,0,BrkTil,1,Min1,450,1,TA,Unf,TA,Detchd,1925.0,1015,0,GasA,TA,1Story,1,TA,Lvl,Gtl,6120,Inside,51.0,Reg,0,30,RM,0.0,None,Shed,620,7,BrkSide,0,7,5,Y,0,N,CompShg,Gable,Abnorml,88000,WD,120,Pave,6,768,AllPub,0,1925,1950,2006,1504,6120,58.51,14.379084967320262
914,1001,1001,0,None,4,Duplex,TA,No,284,0,BLQ,Unf,0,0,TA,717,N,Norm,Norm,FuseA,0,TA,TA,MetalSd,MetalSd,NO,NO,0,CBlock,2,Typ,871,3,TA,Unf,TA,2Types,1949.0,2002,0,GasA,TA,2Story,2,TA,HLS,Gtl,6270,Inside,82.0,Reg,0,90,RH,0.0,None,N,0,8,Crawfor,0,6,5,Y,0,N,CompShg,Gable,Normal,145000,WD,0,Pave,8,1001,AllPub,0,1949,1950,2007,2286,6270,63.43,23.125996810207337
915,612,612,0,Pave,2,TwnhsE,TA,Av,294,0,GLQ,Unf,0,0,Gd,318,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NO,NO,0,PConc,2,Typ,528,2,TA,RFn,TA,Detchd,2009.0,1224,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,3000,Inside,30.0,Reg,0,160,FV,76.0,Stone,N,0,6,Somerst,234,5,6,Y,0,N,CompShg,Gable,Partial,173733,New,0,Pave,4,612,AllPub,0,2009,2009,2009,1518,3000,114.45,57.911
916,546,546,0,None,3,Twnhs,TA,No,0,0,Unf,Unf,0,0,TA,546,Y,Norm,Norm,SBrkr,0,TA,TA,CemntBd,CmentBd,NO,NO,0,CBlock,1,Typ,286,1,TA,Unf,TA,Attchd,1970.0,1092,1,GasA,Fa,2Story,1,TA,Lvl,Gtl,2001,Inside,21.0,Reg,0,160,RM,80.0,BrkFace,N,0,1,MeadowV,0,5,4,Y,0,N,CompShg,Gable,Normal,75000,WD,0,Pave,6,546,AllPub,0,1970,1970,2007,1092,2001,68.68,37.481259370314845
917,480,0,0,None,1,1Fam,TA,Av,50,0,BLQ,Unf,1,0,TA,430,N,Norm,Norm,FuseA,0,TA,TA,AsbShng,AsbShng,NO,NO,0,CBlock,0,Typ,308,1,TA,Unf,TA,Detchd,1958.0,480,0,GasA,TA,1Story,1,TA,Lvl,Gtl,9000,Inside,50.0,Reg,0,20,C (all),0.0,None,N,0,10,IDOTRR,0,3,2,Y,0,N,CompShg,Gable,Abnorml,35311,WD,0,Pave,4,480,AllPub,0,1949,1950,2006,530,9000,66.62,3.9234444444444443
918,1229,0,0,None,3,1Fam,TA,No,1059,0,ALQ,Unf,0,0,TA,75,Y,Norm,Norm,FuseA,0,TA,TA,VinylSd,VinylSd,NO,NO,0,CBlock,1,Typ,284,1,TA,RFn,TA,Attchd,1956.0,1229,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,17140,Inside,0,Reg,0,20,RL,0.0,None,N,0,4,Edwards,0,6,4,Y,0,N,CompShg,Gable,Normal,135000,WD,0,Pave,6,1134,AllPub,0,1956,1956,2009,2288,17140,59.0,7.8763127187864646
919,912,1215,0,None,4,1Fam,TA,Mn,48,634,BLQ,GLQ,1,0,Ex,422,Y,Norm,Norm,SBrkr,224,TA,Gd,HdBoard,HdBoard,GdPrv,TA,1,PConc,2,Typ,833,3,TA,RFn,TA,Attchd,1991.0,2127,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,13125,Corner,103.0,IR1,0,60,RL,0.0,None,N,0,11,SawyerW,192,5,7,Y,0,N,CompShg,Gable,Normal,238000,WD,0,Pave,8,1104,AllPub,72,1991,1991,2007,2809,13125,84.73,18.133333333333333
920,1414,0,0,None,3,1Fam,TA,No,528,411,ALQ,BLQ,1,0,Gd,245,Y,Norm,Norm,SBrkr,0,TA,Ex,MetalSd,MetalSd,NO,TA,1,CBlock,1,Min1,601,2,TA,Unf,TA,Attchd,1990.0,1414,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,11029,Corner,87.0,IR1,0,20,RL,0.0,None,N,0,5,NAmes,51,8,6,Y,0,N,CompShg,Hip,Normal,176500,WD,190,Pave,6,1184,AllPub,0,1958,2002,2008,2353,11029,75.01,16.00326412186055
921,936,785,0,None,3,1Fam,Gd,No,814,0,GLQ,Unf,0,1,Gd,114,Y,Norm,Norm,SBrkr,0,Gd,Gd,HdBoard,HdBoard,NO,NO,0,PConc,2,Typ,471,2,TA,RFn,TA,Attchd,1994.0,1721,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8462,Inside,70.0,IR1,0,60,RL,105.0,BrkFace,N,0,7,SawyerW,87,5,6,Y,0,N,CompShg,Gable,Normal,201000,WD,0,Pave,7,928,AllPub,300,1994,1994,2007,2535,8462,79.29,23.75324982273694
922,1272,928,0,None,4,Duplex,TA,No,1084,0,ALQ,Unf,2,0,TA,188,Y,Feedr,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,GdPrv,NO,0,CBlock,2,Typ,0,0,N,N,N,N,0,2200,2,GasA,Gd,1.5Fin,2,TA,Lvl,Gtl,8777,Inside,67.0,Reg,0,90,RL,0.0,None,N,0,9,Edwards,70,7,5,N,0,N,CompShg,Gable,Normal,145900,WD,0,Pave,9,1272,AllPub,0,1900,2003,2008,3284,8777,44.43,16.62299191067563
923,1316,0,23,None,3,1Fam,TA,No,28,0,GLQ,Unf,0,0,Gd,1288,Y,RRAn,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NO,Gd,1,PConc,2,Typ,397,2,TA,Fin,TA,Attchd,2005.0,1316,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10237,Inside,65.0,Reg,0,20,RL,0.0,None,N,0,10,Gilbert,0,5,6,Y,0,N,CompShg,Gable,Partial,169990,New,0,Pave,6,1316,AllPub,100,2005,2006,2006,1344,10237,126.48,16.605450815668654
924,1617,0,0,None,2,TwnhsE,TA,No,165,841,LwQ,GLQ,1,0,Gd,598,Y,Norm,Norm,SBrkr,0,TA,Gd,Plywood,Plywood,NO,Fa,1,PConc,2,Typ,533,2,TA,RFn,TA,Attchd,1993.0,1617,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8012,Inside,50.0,Reg,0,120,RL,0.0,None,N,0,7,SawyerW,69,5,6,Y,0,N,CompShg,Gable,Normal,193000,WD,0,Pave,5,1604,AllPub,0,1993,1994,2008,2623,8012,73.58,24.088866699950074
925,1686,0,0,None,3,1Fam,TA,No,625,1061,BLQ,LwQ,1,0,Gd,0,Y,Norm,Norm,SBrkr,0,Gd,TA,Plywood,Plywood,NO,TA,1,CBlock,2,Typ,612,2,TA,Unf,TA,Attchd,1980.0,1686,0,GasA,TA,1Story,1,TA,Lvl,Gtl,10240,Inside,79.0,Reg,0,20,RL,157.0,BrkFace,N,0,5,NWAmes,131,6,6,Y,0,N,CompShg,Gable,Normal,207500,WD,0,Pave,7,1686,AllPub,384,1980,1980,2006,3372,10240,61.54,20.263671875
926,1126,0,0,None,3,1Fam,TA,Av,767,93,ALQ,LwQ,0,1,Gd,266,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,NO,NO,0,PConc,2,Typ,540,2,TA,RFn,TA,Attchd,1977.0,1126,0,GasA,TA,1Story,1,Ex,Lvl,Gtl,15611,Corner,0,IR1,0,20,RL,0.0,None,N,0,3,NWAmes,0,6,5,Y,0,N,CompShg,Gable,Abnorml,175000,WD,0,Pave,6,1126,AllPub,180,1977,1977,2008,1986,15611,88.12,11.210044199602844
927,1234,1140,0,None,4,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1181,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NO,Gd,1,PConc,2,Typ,656,3,TA,Fin,TA,BuiltIn,2003.0,2374,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,11999,Inside,93.0,Reg,0,60,RL,340.0,BrkFace,N,0,5,NridgHt,100,5,8,Y,0,N,CompShg,Hip,Normal,285000,WD,0,Pave,10,1181,AllPub,104,2003,2004,2007,2374,11999,120.05,23.75197933161097
928,1098,880,0,None,4,1Fam,TA,No,552,0,BLQ,Unf,0,0,TA,280,Y,Feedr,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,GdPrv,Gd,1,CBlock,2,Typ,486,2,TA,RFn,TA,Attchd,1968.0,1978,1,GasA,Gd,2Story,1,TA,Lvl,Gtl,9900,Inside,0,Reg,0,60,RL,342.0,BrkFace,N,0,4,NWAmes,43,5,7,Y,0,N,CompShg,Gable,Normal,176000,WD,0,Pave,9,832,AllPub,0,1968,1968,2008,2530,9900,69.57,17.77777777777778
929,1788,0,0,None,3,1Fam,TA,Av,0,0,Unf,Unf,0,0,Gd,1753,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NO,TA,1,PConc,2,Typ,522,2,TA,RFn,TA,Attchd,2001.0,1788,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,11838,Inside,0,Reg,0,20,RL,0.0,None,N,0,6,CollgCr,151,5,8,Y,0,N,CompShg,Hip,Normal,236500,WD,0,Pave,7,1753,AllPub,202,2001,2001,2009,1788,11838,132.27,19.9780368305457
930,993,1243,0,None,4,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,964,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,NO,TA,1,PConc,2,Typ,642,2,TA,Fin,TA,BuiltIn,1997.0,2236,1,GasA,Gd,2Story,1,Gd,Lvl,Gtl,13006,Corner,0,IR1,0,60,RL,285.0,BrkFace,N,0,11,Gilbert,0,5,7,Y,0,N,CompShg,Gable,Normal,222000,WD,0,Pave,8,964,AllPub,0,1997,1997,2006,2236,13006,99.28,17.06904505612794
931,1466,0,0,None,3,1Fam,TA,Av,16,0,GLQ,Unf,0,0,Gd,1450,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NO,NO,0,PConc,2,Typ,610,3,TA,Fin,TA,Attchd,2007.0,1466,0,GasA,Ex,1Story,1,Gd,HLS,Gtl,8925,Inside,73.0,IR1,0,20,RL,0.0,None,N,0,7,Timber,18,5,8,Y,0,N,CompShg,Gable,Normal,201000,WD,0,Pave,7,1466,AllPub,100,2007,2007,2009,1482,8925,135.63,22.521008403361346
932,925,0,0,None,2,1Fam,TA,No,338,466,BLQ,Rec,0,1,TA,121,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,GdWo,NO,0,CBlock,1,Typ,429,1,TA,Unf,TA,Detchd,1965.0,925,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,9100,Inside,70.0,Reg,0,20,RL,0.0,None,N,0,7,NAmes,0,6,5,Y,0,N,CompShg,Gable,Normal,117500,WD,0,Pave,5,925,AllPub,0,1965,1965,2009,1729,9100,67.96,12.912087912087912
933,1905,0,0,None,3,1Fam,Gd,No,0,0,Unf,Unf,0,0,Ex,1905,Y,RRNn,Norm,SBrkr,0,TA,Ex,VinylSd,ImStucc,NO,Gd,1,PConc,2,Typ,788,3,TA,Fin,TA,Attchd,2006.0,1905,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,11670,Corner,84.0,IR1,0,20,RL,302.0,Stone,N,0,3,Somerst,191,5,9,Y,0,N,CompShg,Hip,Normal,320000,WD,0,Pave,8,1905,AllPub,0,2006,2006,2007,1905,11670,167.98,27.420736932305054
934,1500,0,0,None,3,1Fam,TA,Av,20,0,GLQ,Unf,0,0,Gd,1480,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NO,NO,0,PConc,2,Typ,570,2,TA,RFn,TA,Attchd,2004.0,1500,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8487,FR2,63.0,Reg,0,20,RL,210.0,BrkFace,N,0,8,CollgCr,36,5,7,Y,0,N,CompShg,Gable,Normal,190000,WD,0,Pave,6,1500,AllPub,192,2004,2004,2009,1520,8487,125.0,22.387180393543066
935,2069,0,0,None,4,1Fam,TA,Gd,425,0,GLQ,Unf,1,0,Gd,160,Y,PosA,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,NO,Gd,1,CBlock,2,Typ,505,2,TA,RFn,TA,Attchd,1960.0,2069,0,GasA,Ex,1Story,1,Gd,HLS,Mod,27650,Inside,313.0,IR2,0,20,RL,0.0,None,N,0,11,NAmes,0,7,7,Y,0,N,Tar&Grv,Flat,Normal,242000,WD,0,Pave,9,585,AllPub,0,1960,2007,2008,2494,27650,97.03,8.752260397830018
936,747,0,0,None,1,1Fam,TA,Mn,0,0,Unf,Unf,0,0,Fa,600,Y,Norm,Norm,SBrkr,32,Gd,TA,MetalSd,MetalSd,NO,NO,0,PConc,1,Typ,528,2,TA,Unf,TA,Detchd,1953.0,747,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,5825,Inside,52.0,IR1,0,30,RL,108.0,BrkFace,N,0,6,BrkSide,0,5,4,Y,0,N,CompShg,Gable,Normal,79900,WD,0,Pave,5,600,AllPub,0,1926,1953,2006,747,5825,106.96,13.716738197424892
937,1200,0,0,None,2,1Fam,TA,No,833,0,GLQ,Unf,1,0,Gd,343,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NO,NO,0,PConc,2,Typ,555,2,TA,RFn,TA,Attchd,2003.0,1200,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10083,Inside,67.0,Reg,0,20,RL,0,None,N,0,8,SawyerW,41,5,7,Y,0,N,CompShg,Gable,Normal,184900,WD,0,Pave,5,1176,AllPub,0,2003,2003,2009,2033,10083,90.95,18.33779629078647
938,1113,858,0,None,3,1Fam,TA,Mn,341,0,GLQ,Unf,0,0,Gd,772,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NO,Gd,1,PConc,2,Typ,689,2,TA,RFn,TA,Attchd,2005.0,1971,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9675,Inside,75.0,Reg,0,60,RL,0.0,None,N,0,2,Somerst,48,5,7,Y,0,N,CompShg,Gable,Normal,253000,WD,0,Pave,8,1113,AllPub,0,2005,2005,2009,2312,9675,109.43,26.149870801033593
939,1391,571,0,None,3,1Fam,Gd,Mn,464,0,GLQ,Unf,0,0,Gd,927,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NO,NO,0,PConc,2,Typ,868,3,TA,RFn,TA,Attchd,2006.0,1962,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8760,Inside,73.0,Reg,0,60,RL,0.0,None,N,0,8,CollgCr,90,5,7,Y,0,N,CompShg,Gable,Partial,239799,New,0,Pave,7,1391,AllPub,0,2006,2006,2006,2426,8760,98.85,27.37431506849315
940,1207,1196,0,None,4,1Fam,TA,Mn,0,0,Unf,Unf,0,0,TA,1032,Y,Norm,Norm,SBrkr,318,Gd,TA,MetalSd,MetalSd,NO,TA,2,CBlock,2,Typ,349,1,TA,Unf,TA,Attchd,1940.0,2403,0,GasA,Ex,2Story,1,TA,Lvl,Gtl,24090,Inside,0,Reg,0,70,RL,0.0,None,N,0,6,ClearCr,0,7,7,Y,0,N,CompShg,Gable,Normal,244400,COD,0,Pave,10,1032,AllPub,56,1940,1950,2010,2403,24090,101.71,10.145288501452885
941,1728,0,0,None,4,Duplex,TA,Gd,936,396,Rec,LwQ,0,0,TA,396,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,NO,NO,0,CBlock,2,Typ,574,2,TA,Unf,TA,Attchd,1976.0,1728,0,GasA,TA,1Story,2,TA,Lvl,Gtl,12640,Inside,55.0,IR1,0,90,RL,0.0,None,N,0,7,Mitchel,0,5,6,Y,0,N,CompShg,Gable,Normal,150900,WD,0,Pave,8,1728,AllPub,40,1976,1976,2006,3060,12640,49.31,11.938291139240507
942,1022,1038,168,None,3,1Fam,TA,No,772,0,ALQ,Unf,1,0,Gd,220,Y,RRNn,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,GdPrv,TA,1,PConc,2,Typ,390,2,TA,RFn,TA,BuiltIn,1999.0,2060,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8755,FR2,0,IR1,0,60,RL,298.0,BrkFace,N,0,6,Gilbert,0,5,7,Y,0,N,CompShg,Gable,Normal,214000,WD,0,Pave,8,992,AllPub,0,1999,1999,2009,2832,8755,75.56,24.44317532838378
943,1440,0,0,None,4,Duplex,TA,Gd,1440,0,GLQ,Unf,2,0,Gd,0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,NO,NO,0,PConc,2,Typ,0,0,N,N,N,N,0,1440,0,GasA,TA,1Story,2,TA,Lvl,Gtl,7711,Inside,42.0,IR1,0,90,RL,0.0,None,N,0,8,Edwards,0,3,4,N,0,N,CompShg,Gable,Abnorml,150000,Oth,0,Pave,8,1440,AllPub,321,1977,1977,2007,2880,7711,52.08,19.452729866424587
944,1632,0,0,None,4,Duplex,TA,Av,0,0,Unf,Unf,0,0,TA,1632,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,Plywood,NO,NO,0,CBlock,2,Typ,576,2,TA,Unf,TA,Attchd,1967.0,1632,0,GasA,TA,1Story,2,TA,Low,Gtl,25000,Inside,100.0,Reg,0,90,RL,0.0,None,N,0,6,Mitchel,0,4,5,P,0,N,CompShg,Gable,Normal,143000,WD,0,Pave,8,1632,AllPub,0,1967,1967,2007,1632,25000,87.62,5.72
945,1344,0,0,None,3,1Fam,TA,No,111,354,GLQ,Rec,0,1,TA,354,Y,Norm,Norm,FuseA,0,TA,TA,HdBoard,HdBoard,NO,Gd,1,CBlock,1,Typ,525,2,TA,RFn,TA,Basment,1958.0,1344,0,GasA,Gd,SLvl,1,Gd,Lvl,Gtl,14375,CulDSac,0,IR1,0,20,RL,541.0,BrkFace,N,0,1,Timber,118,6,6,Y,0,N,CompShg,Gable,Abnorml,137500,COD,233,Pave,7,819,NoSeWa,0,1958,1958,2009,1809,14375,76.01,9.565217391304348
946,1188,561,0,None,2,1Fam,TA,No,1088,0,LwQ,Unf,0,0,TA,0,Y,Norm,Norm,SBrkr,244,TA,TA,VinylSd,VinylSd,MnWw,NO,0,BrkTil,1,Typ,456,2,TA,Unf,TA,Detchd,1963.0,1869,0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,8820,Corner,98.0,Reg,120,50,RM,0.0,None,N,0,9,OldTown,0,6,5,Y,0,N,CompShg,Hip,Normal,124900,WD,0,Pave,7,1088,AllPub,48,1890,1996,2009,2957,8820,42.24,14.160997732426305
947,1144,0,0,None,3,1Fam,TA,Av,748,294,ALQ,BLQ,1,0,TA,102,Y,Norm,Norm,SBrkr,0,Gd,TA,HdBoard,HdBoard,NO,TA,1,CBlock,1,Typ,796,1,TA,RFn,TA,Attchd,1959.0,1144,0,GasA,TA,SLvl,1,TA,Lvl,Gtl,8163,Inside,70.0,Reg,0,80,RL,128.0,BrkFace,N,0,3,NAmes,0,6,5,Y,0,N,CompShg,Gable,Normal,143000,WD,0,Pave,6,1144,AllPub,86,1959,1959,2006,2186,8163,65.42,17.51806933725346
